2025-01-01,c,"{frozenset({0}): WinningRate(win=143, lose=0), frozenset({1}): WinningRate(win=143, lose=0), frozenset({2}): WinningRate(win=143, lose=0), frozenset({3}): WinningRate(win=143, lose=0), frozenset({4}): WinningRate(win=143, lose=0), frozenset({5}): WinningRate(win=143, lose=0), frozenset({0, 1}): WinningRate(win=118, lose=0), frozenset({0, 2}): WinningRate(win=118, lose=0), frozenset({0, 3}): WinningRate(win=118, lose=0), frozenset({0, 4}): WinningRate(win=118, lose=0), frozenset({0, 5}): WinningRate(win=118, lose=0), frozenset({1, 2}): WinningRate(win=118, lose=0), frozenset({1, 3}): WinningRate(win=118, lose=0), frozenset({1, 4}): WinningRate(win=118, lose=0), frozenset({1, 5}): WinningRate(win=118, lose=0), frozenset({2, 3}): WinningRate(win=118, lose=0), frozenset({2, 4}): WinningRate(win=118, lose=0), frozenset({2, 5}): WinningRate(win=118, lose=0), frozenset({3, 4}): WinningRate(win=118, lose=0), frozenset({3, 5}): WinningRate(win=118, lose=0), frozenset({4, 5}): WinningRate(win=118, lose=0), frozenset({0, 1, 2}): WinningRate(win=93, lose=0), frozenset({0, 1, 3}): WinningRate(win=93, lose=0), frozenset({0, 1, 4}): WinningRate(win=93, lose=0), frozenset({0, 1, 5}): WinningRate(win=93, lose=0), frozenset({0, 2, 3}): WinningRate(win=93, lose=0), frozenset({0, 2, 4}): WinningRate(win=93, lose=0), frozenset({0, 2, 5}): WinningRate(win=93, lose=0), frozenset({0, 3, 4}): WinningRate(win=93, lose=0), frozenset({0, 3, 5}): WinningRate(win=93, lose=0), frozenset({0, 4, 5}): WinningRate(win=93, lose=0), frozenset({1, 2, 3}): WinningRate(win=93, lose=0), frozenset({1, 2, 4}): WinningRate(win=93, lose=0), frozenset({1, 2, 5}): WinningRate(win=93, lose=0), frozenset({1, 3, 4}): WinningRate(win=93, lose=0), frozenset({1, 3, 5}): WinningRate(win=93, lose=0), frozenset({1, 4, 5}): WinningRate(win=93, lose=0), frozenset({2, 3, 4}): WinningRate(win=93, lose=0), frozenset({2, 3, 5}): WinningRate(win=93, lose=0), frozenset({2, 4, 5}): WinningRate(win=93, lose=0), frozenset({3, 4, 5}): WinningRate(win=93, lose=0)}"
2025-01-01,p,"{frozenset({0}): WinningRate(win=143, lose=0), frozenset({1}): WinningRate(win=143, lose=0), frozenset({2}): WinningRate(win=143, lose=0), frozenset({3}): WinningRate(win=143, lose=0), frozenset({4}): WinningRate(win=143, lose=0), frozenset({5}): WinningRate(win=143, lose=0), frozenset({0, 1}): WinningRate(win=118, lose=0), frozenset({0, 2}): WinningRate(win=118, lose=0), frozenset({0, 3}): WinningRate(win=118, lose=0), frozenset({0, 4}): WinningRate(win=118, lose=0), frozenset({0, 5}): WinningRate(win=118, lose=0), frozenset({1, 2}): WinningRate(win=118, lose=0), frozenset({1, 3}): WinningRate(win=118, lose=0), frozenset({1, 4}): WinningRate(win=118, lose=0), frozenset({1, 5}): WinningRate(win=118, lose=0), frozenset({2, 3}): WinningRate(win=118, lose=0), frozenset({2, 4}): WinningRate(win=118, lose=0), frozenset({2, 5}): WinningRate(win=118, lose=0), frozenset({3, 4}): WinningRate(win=118, lose=0), frozenset({3, 5}): WinningRate(win=118, lose=0), frozenset({4, 5}): WinningRate(win=118, lose=0), frozenset({0, 1, 2}): WinningRate(win=93, lose=0), frozenset({0, 1, 3}): WinningRate(win=93, lose=0), frozenset({0, 1, 4}): WinningRate(win=93, lose=0), frozenset({0, 1, 5}): WinningRate(win=93, lose=0), frozenset({0, 2, 3}): WinningRate(win=93, lose=0), frozenset({0, 2, 4}): WinningRate(win=93, lose=0), frozenset({0, 2, 5}): WinningRate(win=93, lose=0), frozenset({0, 3, 4}): WinningRate(win=93, lose=0), frozenset({0, 3, 5}): WinningRate(win=93, lose=0), frozenset({0, 4, 5}): WinningRate(win=93, lose=0), frozenset({1, 2, 3}): WinningRate(win=93, lose=0), frozenset({1, 2, 4}): WinningRate(win=93, lose=0), frozenset({1, 2, 5}): WinningRate(win=93, lose=0), frozenset({1, 3, 4}): WinningRate(win=93, lose=0), frozenset({1, 3, 5}): WinningRate(win=93, lose=0), frozenset({1, 4, 5}): WinningRate(win=93, lose=0), frozenset({2, 3, 4}): WinningRate(win=93, lose=0), frozenset({2, 3, 5}): WinningRate(win=93, lose=0), frozenset({2, 4, 5}): WinningRate(win=93, lose=0), frozenset({3, 4, 5}): WinningRate(win=93, lose=0)}"
2025-03-28,c,"{frozenset({0}): WinningRate(win=142, lose=1), frozenset({1}): WinningRate(win=142, lose=1), frozenset({2}): WinningRate(win=142, lose=1), frozenset({3}): WinningRate(win=143, lose=0), frozenset({4}): WinningRate(win=143, lose=0), frozenset({5}): WinningRate(win=143, lose=0), frozenset({0, 1}): WinningRate(win=117, lose=1), frozenset({0, 2}): WinningRate(win=117, lose=1), frozenset({0, 3}): WinningRate(win=118, lose=1), frozenset({0, 4}): WinningRate(win=119, lose=1), frozenset({0, 5}): WinningRate(win=118, lose=1), frozenset({1, 2}): WinningRate(win=117, lose=1), frozenset({1, 3}): WinningRate(win=119, lose=1), frozenset({1, 4}): WinningRate(win=118, lose=1), frozenset({1, 5}): WinningRate(win=118, lose=1), frozenset({2, 3}): WinningRate(win=118, lose=1), frozenset({2, 4}): WinningRate(win=118, lose=1), frozenset({2, 5}): WinningRate(win=119, lose=1), frozenset({3, 4}): WinningRate(win=118, lose=0), frozenset({3, 5}): WinningRate(win=118, lose=0), frozenset({4, 5}): WinningRate(win=118, lose=0), frozenset({0, 1, 2}): WinningRate(win=92, lose=1), frozenset({0, 1, 3}): WinningRate(win=93, lose=1), frozenset({0, 1, 4}): WinningRate(win=93, lose=1), frozenset({0, 1, 5}): WinningRate(win=92, lose=1), frozenset({0, 2, 3}): WinningRate(win=92, lose=1), frozenset({0, 2, 4}): WinningRate(win=93, lose=1), frozenset({0, 2, 5}): WinningRate(win=93, lose=1), frozenset({0, 3, 4}): WinningRate(win=94, lose=1), frozenset({0, 3, 5}): WinningRate(win=93, lose=1), frozenset({0, 4, 5}): WinningRate(win=94, lose=1), frozenset({1, 2, 3}): WinningRate(win=93, lose=1), frozenset({1, 2, 4}): WinningRate(win=92, lose=1), frozenset({1, 2, 5}): WinningRate(win=93, lose=1), frozenset({1, 3, 4}): WinningRate(win=94, lose=1), frozenset({1, 3, 5}): WinningRate(win=94, lose=1), frozenset({1, 4, 5}): WinningRate(win=93, lose=1), frozenset({2, 3, 4}): WinningRate(win=93, lose=1), frozenset({2, 3, 5}): WinningRate(win=94, lose=1), frozenset({2, 4, 5}): WinningRate(win=94, lose=1), frozenset({3, 4, 5}): WinningRate(win=93, lose=0)}"
2025-03-28,p,"{frozenset({0}): WinningRate(win=143, lose=0), frozenset({1}): WinningRate(win=142, lose=1), frozenset({2}): WinningRate(win=142, lose=1), frozenset({3}): WinningRate(win=143, lose=0), frozenset({4}): WinningRate(win=142, lose=1), frozenset({5}): WinningRate(win=143, lose=0), frozenset({0, 1}): WinningRate(win=117, lose=1), frozenset({0, 2}): WinningRate(win=118, lose=1), frozenset({0, 3}): WinningRate(win=118, lose=0), frozenset({0, 4}): WinningRate(win=117, lose=1), frozenset({0, 5}): WinningRate(win=118, lose=0), frozenset({1, 2}): WinningRate(win=117, lose=1), frozenset({1, 3}): WinningRate(win=118, lose=1), frozenset({1, 4}): WinningRate(win=117, lose=1), frozenset({1, 5}): WinningRate(win=119, lose=1), frozenset({2, 3}): WinningRate(win=118, lose=1), frozenset({2, 4}): WinningRate(win=117, lose=1), frozenset({2, 5}): WinningRate(win=118, lose=1), frozenset({3, 4}): WinningRate(win=118, lose=1), frozenset({3, 5}): WinningRate(win=118, lose=0), frozenset({4, 5}): WinningRate(win=118, lose=1), frozenset({0, 1, 2}): WinningRate(win=93, lose=1), frozenset({0, 1, 3}): WinningRate(win=93, lose=1), frozenset({0, 1, 4}): WinningRate(win=92, lose=1), frozenset({0, 1, 5}): WinningRate(win=94, lose=1), frozenset({0, 2, 3}): WinningRate(win=94, lose=1), frozenset({0, 2, 4}): WinningRate(win=93, lose=1), frozenset({0, 2, 5}): WinningRate(win=94, lose=1), frozenset({0, 3, 4}): WinningRate(win=94, lose=1), frozenset({0, 3, 5}): WinningRate(win=93, lose=0), frozenset({0, 4, 5}): WinningRate(win=93, lose=1), frozenset({1, 2, 3}): WinningRate(win=92, lose=1), frozenset({1, 2, 4}): WinningRate(win=92, lose=1), frozenset({1, 2, 5}): WinningRate(win=93, lose=1), frozenset({1, 3, 4}): WinningRate(win=93, lose=1), frozenset({1, 3, 5}): WinningRate(win=94, lose=1), frozenset({1, 4, 5}): WinningRate(win=93, lose=1), frozenset({2, 3, 4}): WinningRate(win=93, lose=1), frozenset({2, 3, 5}): WinningRate(win=93, lose=1), frozenset({2, 4, 5}): WinningRate(win=92, lose=1), frozenset({3, 4, 5}): WinningRate(win=94, lose=1)}"
2025-03-29,c,"{frozenset({0}): WinningRate(win=141, lose=2), frozenset({1}): WinningRate(win=141, lose=2), frozenset({2}): WinningRate(win=142, lose=1), frozenset({3}): WinningRate(win=143, lose=0), frozenset({4}): WinningRate(win=143, lose=0), frozenset({5}): WinningRate(win=142, lose=1), frozenset({0, 1}): WinningRate(win=116, lose=2), frozenset({0, 2}): WinningRate(win=117, lose=2), frozenset({0, 3}): WinningRate(win=118, lose=2), frozenset({0, 4}): WinningRate(win=120, lose=2), frozenset({0, 5}): WinningRate(win=117, lose=2), frozenset({1, 2}): WinningRate(win=117, lose=2), frozenset({1, 3}): WinningRate(win=120, lose=2), frozenset({1, 4}): WinningRate(win=118, lose=2), frozenset({1, 5}): WinningRate(win=117, lose=2), frozenset({2, 3}): WinningRate(win=118, lose=1), frozenset({2, 4}): WinningRate(win=118, lose=1), frozenset({2, 5}): WinningRate(win=119, lose=1), frozenset({3, 4}): WinningRate(win=118, lose=0), frozenset({3, 5}): WinningRate(win=117, lose=1), frozenset({4, 5}): WinningRate(win=117, lose=1), frozenset({0, 1, 2}): WinningRate(win=91, lose=2), frozenset({0, 1, 3}): WinningRate(win=93, lose=2), frozenset({0, 1, 4}): WinningRate(win=93, lose=2), frozenset({0, 1, 5}): WinningRate(win=91, lose=2), frozenset({0, 2, 3}): WinningRate(win=93, lose=2), frozenset({0, 2, 4}): WinningRate(win=95, lose=2), frozenset({0, 2, 5}): WinningRate(win=93, lose=2), frozenset({0, 3, 4}): WinningRate(win=95, lose=2), frozenset({0, 3, 5}): WinningRate(win=93, lose=2), frozenset({0, 4, 5}): WinningRate(win=95, lose=2), frozenset({1, 2, 3}): WinningRate(win=95, lose=2), frozenset({1, 2, 4}): WinningRate(win=93, lose=2), frozenset({1, 2, 5}): WinningRate(win=93, lose=2), frozenset({1, 3, 4}): WinningRate(win=95, lose=2), frozenset({1, 3, 5}): WinningRate(win=95, lose=2), frozenset({1, 4, 5}): WinningRate(win=93, lose=2), frozenset({2, 3, 4}): WinningRate(win=93, lose=1), frozenset({2, 3, 5}): WinningRate(win=94, lose=1), frozenset({2, 4, 5}): WinningRate(win=94, lose=1), frozenset({3, 4, 5}): WinningRate(win=93, lose=1)}"
2025-03-29,p,"{frozenset({0}): WinningRate(win=143, lose=0), frozenset({1}): WinningRate(win=141, lose=2), frozenset({2}): WinningRate(win=141, lose=2), frozenset({3}): WinningRate(win=142, lose=1), frozenset({4}): WinningRate(win=142, lose=1), frozenset({5}): WinningRate(win=143, lose=0), frozenset({0, 1}): WinningRate(win=116, lose=2), frozenset({0, 2}): WinningRate(win=118, lose=2), frozenset({0, 3}): WinningRate(win=117, lose=1), frozenset({0, 4}): WinningRate(win=117, lose=1), frozenset({0, 5}): WinningRate(win=118, lose=0), frozenset({1, 2}): WinningRate(win=116, lose=2), frozenset({1, 3}): WinningRate(win=117, lose=2), frozenset({1, 4}): WinningRate(win=117, lose=2), frozenset({1, 5}): WinningRate(win=120, lose=2), frozenset({2, 3}): WinningRate(win=117, lose=2), frozenset({2, 4}): WinningRate(win=117, lose=2), frozenset({2, 5}): WinningRate(win=118, lose=2), frozenset({3, 4}): WinningRate(win=119, lose=1), frozenset({3, 5}): WinningRate(win=118, lose=1), frozenset({4, 5}): WinningRate(win=118, lose=1), frozenset({0, 1, 2}): WinningRate(win=93, lose=2), frozenset({0, 1, 3}): WinningRate(win=93, lose=2), frozenset({0, 1, 4}): WinningRate(win=93, lose=2), frozenset({0, 1, 5}): WinningRate(win=95, lose=2), frozenset({0, 2, 3}): WinningRate(win=95, lose=2), frozenset({0, 2, 4}): WinningRate(win=95, lose=2), frozenset({0, 2, 5}): WinningRate(win=95, lose=2), frozenset({0, 3, 4}): WinningRate(win=94, lose=1), frozenset({0, 3, 5}): WinningRate(win=93, lose=1), frozenset({0, 4, 5}): WinningRate(win=93, lose=1), frozenset({1, 2, 3}): WinningRate(win=91, lose=2), frozenset({1, 2, 4}): WinningRate(win=91, lose=2), frozenset({1, 2, 5}): WinningRate(win=93, lose=2), frozenset({1, 3, 4}): WinningRate(win=93, lose=2), frozenset({1, 3, 5}): WinningRate(win=95, lose=2), frozenset({1, 4, 5}): WinningRate(win=95, lose=2), frozenset({2, 3, 4}): WinningRate(win=93, lose=2), frozenset({2, 3, 5}): WinningRate(win=93, lose=2), frozenset({2, 4, 5}): WinningRate(win=93, lose=2), frozenset({3, 4, 5}): WinningRate(win=94, lose=1)}"
2025-03-30,c,"{frozenset({0}): WinningRate(win=140, lose=3), frozenset({1}): WinningRate(win=141, lose=2), frozenset({2}): WinningRate(win=141, lose=2), frozenset({3}): WinningRate(win=142, lose=1), frozenset({4}): WinningRate(win=143, lose=0), frozenset({5}): WinningRate(win=142, lose=1), frozenset({0, 1}): WinningRate(win=116, lose=3), frozenset({0, 2}): WinningRate(win=116, lose=3), frozenset({0, 3}): WinningRate(win=117, lose=3), frozenset({0, 4}): WinningRate(win=121, lose=3), frozenset({0, 5}): WinningRate(win=117, lose=3), frozenset({1, 2}): WinningRate(win=116, lose=2), frozenset({1, 3}): WinningRate(win=120, lose=2), frozenset({1, 4}): WinningRate(win=118, lose=2), frozenset({1, 5}): WinningRate(win=117, lose=2), frozenset({2, 3}): WinningRate(win=117, lose=2), frozenset({2, 4}): WinningRate(win=118, lose=2), frozenset({2, 5}): WinningRate(win=120, lose=2), frozenset({3, 4}): WinningRate(win=118, lose=1), frozenset({3, 5}): WinningRate(win=117, lose=1), frozenset({4, 5}): WinningRate(win=117, lose=1), frozenset({0, 1, 2}): WinningRate(win=91, lose=3), frozenset({0, 1, 3}): WinningRate(win=93, lose=3), frozenset({0, 1, 4}): WinningRate(win=96, lose=3), frozenset({0, 1, 5}): WinningRate(win=92, lose=3), frozenset({0, 2, 3}): WinningRate(win=92, lose=3), frozenset({0, 2, 4}): WinningRate(win=96, lose=3), frozenset({0, 2, 5}): WinningRate(win=93, lose=3), frozenset({0, 3, 4}): WinningRate(win=96, lose=3), frozenset({0, 3, 5}): WinningRate(win=92, lose=3), frozenset({0, 4, 5}): WinningRate(win=96, lose=3), frozenset({1, 2, 3}): WinningRate(win=92, lose=2), frozenset({1, 2, 4}): WinningRate(win=92, lose=2), frozenset({1, 2, 5}): WinningRate(win=92, lose=2), frozenset({1, 3, 4}): WinningRate(win=95, lose=2), frozenset({1, 3, 5}): WinningRate(win=95, lose=2), frozenset({1, 4, 5}): WinningRate(win=93, lose=2), frozenset({2, 3, 4}): WinningRate(win=93, lose=2), frozenset({2, 3, 5}): WinningRate(win=95, lose=2), frozenset({2, 4, 5}): WinningRate(win=95, lose=2), frozenset({3, 4, 5}): WinningRate(win=92, lose=1)}"
2025-03-30,p,"{frozenset({0}): WinningRate(win=143, lose=0), frozenset({1}): WinningRate(win=140, lose=3), frozenset({2}): WinningRate(win=140, lose=3), frozenset({3}): WinningRate(win=142, lose=1), frozenset({4}): WinningRate(win=141, lose=2), frozenset({5}): WinningRate(win=143, lose=0), frozenset({0, 1}): WinningRate(win=115, lose=3), frozenset({0, 2}): WinningRate(win=118, lose=3), frozenset({0, 3}): WinningRate(win=117, lose=1), frozenset({0, 4}): WinningRate(win=116, lose=2), frozenset({0, 5}): WinningRate(win=118, lose=0), frozenset({1, 2}): WinningRate(win=115, lose=3), frozenset({1, 3}): WinningRate(win=117, lose=3), frozenset({1, 4}): WinningRate(win=116, lose=3), frozenset({1, 5}): WinningRate(win=121, lose=3), frozenset({2, 3}): WinningRate(win=117, lose=3), frozenset({2, 4}): WinningRate(win=116, lose=3), frozenset({2, 5}): WinningRate(win=118, lose=3), frozenset({3, 4}): WinningRate(win=119, lose=2), frozenset({3, 5}): WinningRate(win=118, lose=1), frozenset({4, 5}): WinningRate(win=118, lose=2), frozenset({0, 1, 2}): WinningRate(win=93, lose=3), frozenset({0, 1, 3}): WinningRate(win=93, lose=3), frozenset({0, 1, 4}): WinningRate(win=93, lose=3), frozenset({0, 1, 5}): WinningRate(win=97, lose=3), frozenset({0, 2, 3}): WinningRate(win=96, lose=3), frozenset({0, 2, 4}): WinningRate(win=96, lose=3), frozenset({0, 2, 5}): WinningRate(win=97, lose=3), frozenset({0, 3, 4}): WinningRate(win=95, lose=2), frozenset({0, 3, 5}): WinningRate(win=93, lose=1), frozenset({0, 4, 5}): WinningRate(win=93, lose=2), frozenset({1, 2, 3}): WinningRate(win=91, lose=3), frozenset({1, 2, 4}): WinningRate(win=90, lose=3), frozenset({1, 2, 5}): WinningRate(win=93, lose=3), frozenset({1, 3, 4}): WinningRate(win=93, lose=3), frozenset({1, 3, 5}): WinningRate(win=96, lose=3), frozenset({1, 4, 5}): WinningRate(win=96, lose=3), frozenset({2, 3, 4}): WinningRate(win=93, lose=3), frozenset({2, 3, 5}): WinningRate(win=93, lose=3), frozenset({2, 4, 5}): WinningRate(win=93, lose=3), frozenset({3, 4, 5}): WinningRate(win=95, lose=2)}"
2025-04-01,c,"{frozenset({0}): WinningRate(win=140, lose=3), frozenset({1}): WinningRate(win=141, lose=2), frozenset({2}): WinningRate(win=140, lose=3), frozenset({3}): WinningRate(win=142, lose=1), frozenset({4}): WinningRate(win=143, lose=0), frozenset({5}): WinningRate(win=141, lose=2), frozenset({0, 1}): WinningRate(win=116, lose=3), frozenset({0, 2}): WinningRate(win=115, lose=3), frozenset({0, 3}): WinningRate(win=117, lose=3), frozenset({0, 4}): WinningRate(win=121, lose=3), frozenset({0, 5}): WinningRate(win=117, lose=3), frozenset({1, 2}): WinningRate(win=116, lose=3), frozenset({1, 3}): WinningRate(win=120, lose=2), frozenset({1, 4}): WinningRate(win=118, lose=2), frozenset({1, 5}): WinningRate(win=116, lose=2), frozenset({2, 3}): WinningRate(win=117, lose=3), frozenset({2, 4}): WinningRate(win=118, lose=3), frozenset({2, 5}): WinningRate(win=119, lose=3), frozenset({3, 4}): WinningRate(win=118, lose=1), frozenset({3, 5}): WinningRate(win=116, lose=2), frozenset({4, 5}): WinningRate(win=116, lose=2), frozenset({0, 1, 2}): WinningRate(win=91, lose=3), frozenset({0, 1, 3}): WinningRate(win=93, lose=3), frozenset({0, 1, 4}): WinningRate(win=96, lose=3), frozenset({0, 1, 5}): WinningRate(win=92, lose=3), frozenset({0, 2, 3}): WinningRate(win=91, lose=3), frozenset({0, 2, 4}): WinningRate(win=93, lose=3), frozenset({0, 2, 5}): WinningRate(win=92, lose=3), frozenset({0, 3, 4}): WinningRate(win=96, lose=3), frozenset({0, 3, 5}): WinningRate(win=92, lose=3), frozenset({0, 4, 5}): WinningRate(win=96, lose=3), frozenset({1, 2, 3}): WinningRate(win=94, lose=3), frozenset({1, 2, 4}): WinningRate(win=93, lose=3), frozenset({1, 2, 5}): WinningRate(win=94, lose=3), frozenset({1, 3, 4}): WinningRate(win=95, lose=2), frozenset({1, 3, 5}): WinningRate(win=91, lose=2), frozenset({1, 4, 5}): WinningRate(win=91, lose=2), frozenset({2, 3, 4}): WinningRate(win=93, lose=3), frozenset({2, 3, 5}): WinningRate(win=94, lose=3), frozenset({2, 4, 5}): WinningRate(win=95, lose=3), frozenset({3, 4, 5}): WinningRate(win=92, lose=2)}"
2025-04-01,p,"{frozenset({0}): WinningRate(win=142, lose=1), frozenset({1}): WinningRate(win=140, lose=3), frozenset({2}): WinningRate(win=140, lose=3), frozenset({3}): WinningRate(win=142, lose=1), frozenset({4}): WinningRate(win=141, lose=2), frozenset({5}): WinningRate(win=143, lose=0), frozenset({0, 1}): WinningRate(win=116, lose=3), frozenset({0, 2}): WinningRate(win=118, lose=3), frozenset({0, 3}): WinningRate(win=117, lose=1), frozenset({0, 4}): WinningRate(win=116, lose=2), frozenset({0, 5}): WinningRate(win=118, lose=1), frozenset({1, 2}): WinningRate(win=115, lose=3), frozenset({1, 3}): WinningRate(win=117, lose=3), frozenset({1, 4}): WinningRate(win=116, lose=3), frozenset({1, 5}): WinningRate(win=121, lose=3), frozenset({2, 3}): WinningRate(win=117, lose=3), frozenset({2, 4}): WinningRate(win=116, lose=3), frozenset({2, 5}): WinningRate(win=118, lose=3), frozenset({3, 4}): WinningRate(win=119, lose=2), frozenset({3, 5}): WinningRate(win=118, lose=1), frozenset({4, 5}): WinningRate(win=118, lose=2), frozenset({0, 1, 2}): WinningRate(win=93, lose=3), frozenset({0, 1, 3}): WinningRate(win=93, lose=3), frozenset({0, 1, 4}): WinningRate(win=93, lose=3), frozenset({0, 1, 5}): WinningRate(win=97, lose=3), frozenset({0, 2, 3}): WinningRate(win=95, lose=3), frozenset({0, 2, 4}): WinningRate(win=95, lose=3), frozenset({0, 2, 5}): WinningRate(win=96, lose=3), frozenset({0, 3, 4}): WinningRate(win=94, lose=2), frozenset({0, 3, 5}): WinningRate(win=92, lose=1), frozenset({0, 4, 5}): WinningRate(win=93, lose=2), frozenset({1, 2, 3}): WinningRate(win=91, lose=3), frozenset({1, 2, 4}): WinningRate(win=90, lose=3), frozenset({1, 2, 5}): WinningRate(win=93, lose=3), frozenset({1, 3, 4}): WinningRate(win=93, lose=3), frozenset({1, 3, 5}): WinningRate(win=96, lose=3), frozenset({1, 4, 5}): WinningRate(win=96, lose=3), frozenset({2, 3, 4}): WinningRate(win=93, lose=3), frozenset({2, 3, 5}): WinningRate(win=93, lose=3), frozenset({2, 4, 5}): WinningRate(win=93, lose=3), frozenset({3, 4, 5}): WinningRate(win=95, lose=2)}"
